study_id,series_id,phase,status,nc_n_kabsch_organs,mov_n_kabsch_organs,common_kabsch_organs,common_bone_organs,common_anchor_organs,nc_det,mov_det,det_sign_match,z_offset_mean_mm,z_offset_std_mm,xy_mean_mm,xy_max_mm,mean_centroid_3d,seg_path,flags
1.2.840.113619.2.278.3.717616.204.1584947890.185,1.2.840.113619.2.278.3.717616.204.1584947890.283.4198401,Arterial,BAD,12.0,12.0,12.0,4.0,4.0,1.0,1.0,True,30.1,0.2,1.1,1.9,27.3,,LARGE_CENTROID_DIST: liver=29.8mm | spleen=30.1mm | kidney_L=30.3mm | kidney_R=30.2mm | pancreas=30.3mm | gallbladder=30.0mm | IVC=26.8mm | L1=30.0mm | L2=30.0mm | L3=29.7mm | spinal_cord=19.1mm
1.2.840.113619.2.278.3.717616.204.1584947890.185,1.2.840.113619.2.278.3.717616.204.1584947890.283.4202498,Venous,BAD,12.0,12.0,12.0,4.0,4.0,1.0,1.0,True,15.2,0.3,2.0,3.8,13.6,,LARGE_CENTROID_DIST: liver=15.4mm | spleen=15.4mm | kidney_R=15.7mm | pancreas=15.2mm | gallbladder=15.4mm
1.2.840.113619.2.278.3.717616.215.1582589428.278,1.2.840.113619.2.278.3.717616.215.1582589428.376.4198401,Arterial,OK,12.0,12.0,12.0,4.0,4.0,1.0,1.0,True,-9.8,1.0,1.7,3.5,9.0,,
1.2.840.113619.2.278.3.717616.215.1582589428.278,1.2.840.113619.2.278.3.717616.215.1582589428.376.4202498,Venous,BAD,12.0,12.0,12.0,4.0,4.0,1.0,1.0,True,-4.9,2.9,3.6,6.8,4.7,,LARGE_CENTROID_DIST: IVC=15.8mm
1.2.840.113619.2.278.3.717616.228.1585527915.93,1.2.840.113619.2.278.3.717616.228.1585527915.207.4198401,Arterial,BAD,12.0,12.0,12.0,4.0,4.0,1.0,1.0,True,-25.5,1.1,2.1,3.2,22.1,,LARGE_CENTROID_DIST: liver=25.9mm | spleen=27.3mm | kidney_L=24.9mm | kidney_R=24.4mm | pancreas=25.6mm | gallbladder=26.1mm | L1=25.8mm | L2=25.9mm | L3=25.6mm
1.2.840.113619.2.278.3.717616.228.1585527915.93,1.2.840.113619.2.278.3.717616.228.1585527915.207.4202498,Venous,BAD,12.0,12.0,12.0,4.0,4.0,1.0,1.0,True,-20.4,0.4,1.1,1.9,17.5,,LARGE_CENTROID_DIST: liver=20.0mm | spleen=21.1mm | kidney_L=20.4mm | kidney_R=20.1mm | pancreas=19.9mm | gallbladder=21.5mm | L1=21.2mm | L2=21.0mm | L3=20.5mm
1.2.840.113619.2.278.3.717616.228.1585527919.20,1.2.840.113619.2.278.3.717616.228.1585527919.119.4198401,Arterial,OK,12.0,12.0,12.0,4.0,4.0,1.0,1.0,True,-0.7,5.5,2.1,3.3,3.4,,
1.2.840.113619.2.278.3.717616.228.1585527919.20,1.2.840.113619.2.278.3.717616.228.1585527919.119.4202498,Venous,OK,12.0,12.0,12.0,4.0,4.0,1.0,1.0,True,1.6,4.6,2.2,3.1,5.4,,
1.2.840.113619.2.278.3.717616.228.1585527923.702,1.2.840.113619.2.278.3.717616.228.1585527923.809.4198401,Arterial,BAD,11.0,11.0,11.0,4.0,4.0,1.0,1.0,True,17.8,1.0,2.1,2.6,15.5,,LARGE_CENTROID_DIST: liver=16.2mm | spleen=18.5mm | kidney_L=18.7mm | kidney_R=18.1mm | pancreas=16.0mm | IVC=26.2mm
1.2.840.113619.2.278.3.717616.228.1585527923.702,1.2.840.113619.2.278.3.717616.228.1585527923.809.4202498,Venous,BAD,11.0,11.0,11.0,4.0,4.0,1.0,1.0,True,37.8,0.8,1.6,1.8,34.5,,LARGE_CENTROID_DIST: liver=36.9mm | spleen=38.2mm | kidney_L=37.2mm | kidney_R=39.1mm | pancreas=36.3mm | IVC=48.1mm | L1=37.2mm | L2=37.0mm | L3=37.5mm | spinal_cord=24.7mm
1.2.840.113619.2.278.3.717616.228.1585527924.199,1.2.840.113619.2.278.3.717616.228.1585527924.293.4198401,Arterial,BAD,12.0,12.0,12.0,4.0,4.0,1.0,1.0,True,-17.5,3.6,3.1,6.1,18.4,,LARGE_CENTROID_DIST: liver=15.1mm | spleen=22.7mm | kidney_L=19.3mm | pancreas=19.4mm | gallbladder=15.1mm | IVC=21.7mm | L1=21.6mm | L2=21.8mm | L3=22.0mm
1.2.840.113619.2.278.3.717616.228.1585527924.199,1.2.840.113619.2.278.3.717616.228.1585527924.293.4202498,Venous,OK,12.0,12.0,12.0,4.0,4.0,1.0,1.0,True,7.6,1.0,2.9,4.6,4.7,,
1.2.840.113619.2.278.3.717616.239.1576237085.40,1.2.840.113619.2.278.3.717616.239.1576237085.135.4198401,Arterial,BAD,12.0,12.0,12.0,4.0,4.0,1.0,1.0,True,-29.4,0.4,2.4,2.5,25.1,,LARGE_CENTROID_DIST: liver=30.1mm | spleen=29.5mm | kidney_L=29.2mm | kidney_R=29.1mm | pancreas=29.6mm | gallbladder=29.5mm | IVC=16.7mm | L1=20.7mm | L2=27.9mm | L3=29.1mm | spinal_cord=21.2mm
1.2.840.113619.2.278.3.717616.239.1576237085.40,1.2.840.113619.2.278.3.717616.239.1576237085.135.4202498,Venous,OK,12.0,12.0,12.0,4.0,4.0,1.0,1.0,True,-9.4,1.4,3.3,4.1,7.9,,
1.2.840.113619.2.278.3.717616.239.1576237164.135,1.2.840.113619.2.278.3.717616.239.1576237164.263.4198401,Arterial,BAD,12.0,12.0,12.0,4.0,4.0,1.0,1.0,True,-8.8,0.3,9.4,10.2,12.4,,LARGE_CENTROID_DIST: pancreas=15.5mm
1.2.840.113619.2.278.3.717616.239.1576237164.135,1.2.840.113619.2.278.3.717616.239.1576237164.263.4202498,Venous,BAD,12.0,12.0,12.0,4.0,4.0,1.0,1.0,True,-9.6,1.8,10.2,11.2,14.6,,LARGE_CENTROID_DIST: kidney_L=15.5mm | kidney_R=15.1mm | pancreas=18.5mm | gallbladder=18.3mm
1.2.840.113619.2.278.3.717616.239.1576237169.526,1.2.840.113619.2.278.3.717616.239.1576237169.637.4198401,Arterial,BAD,12.0,12.0,12.0,4.0,4.0,1.0,1.0,True,3.8,1.3,1.6,2.5,6.3,,LARGE_CENTROID_DIST: aorta=23.8mm
1.2.840.113619.2.278.3.717616.239.1576237169.526,1.2.840.113619.2.278.3.717616.239.1576237169.637.4202498,Venous,BAD,12.0,12.0,12.0,4.0,4.0,1.0,1.0,True,-5.8,0.9,1.2,2.3,7.2,,LARGE_CENTROID_DIST: aorta=26.2mm
1.2.840.113619.2.278.3.717616.239.1576237177.531,1.2.840.113619.2.278.3.717616.239.1576237177.616.4198401,Arterial,BAD,12.0,12.0,12.0,4.0,4.0,1.0,1.0,True,-37.1,0.7,2.5,3.4,32.4,,LARGE_CENTROID_DIST: liver=36.4mm | spleen=36.7mm | kidney_L=38.4mm | kidney_R=37.4mm | pancreas=35.5mm | gallbladder=38.1mm | aorta=17.8mm | IVC=22.0mm | L1=35.8mm | L2=35.7mm | L3=35.7mm | spinal_cord=19.7mm
1.2.840.113619.2.278.3.717616.239.1576237177.531,1.2.840.113619.2.278.3.717616.239.1576237177.616.4202498,Venous,BAD,12.0,12.0,12.0,4.0,4.0,1.0,1.0,True,-37.1,0.8,2.2,3.0,32.0,,LARGE_CENTROID_DIST: liver=36.6mm | spleen=36.3mm | kidney_L=38.3mm | kidney_R=37.6mm | pancreas=36.4mm | gallbladder=37.0mm | aorta=18.0mm | IVC=16.2mm | L1=35.7mm | L2=35.6mm | L3=35.6mm | spinal_cord=20.9mm
1.2.840.113619.2.278.3.717616.239.1576237179.120,1.2.840.113619.2.278.3.717616.239.1576237179.227.4198401,Arterial,BAD,11.0,11.0,11.0,4.0,4.0,1.0,1.0,True,-23.5,1.6,2.3,4.2,22.8,,LARGE_CENTROID_DIST: liver=22.6mm | spleen=22.0mm | kidney_L=24.5mm | kidney_R=25.6mm | pancreas=26.9mm | IVC=18.9mm | L1=29.5mm | L2=29.0mm | L3=28.6mm | spinal_cord=16.8mm
1.2.840.113619.2.278.3.717616.239.1576237179.120,1.2.840.113619.2.278.3.717616.239.1576237179.227.4202498,Venous,BAD,11.0,11.0,11.0,4.0,4.0,1.0,1.0,True,-23.0,2.9,3.5,6.5,21.2,,LARGE_CENTROID_DIST: liver=22.1mm | spleen=24.2mm | kidney_L=27.2mm | kidney_R=19.7mm | pancreas=28.2mm | L1=26.5mm | L2=26.6mm | L3=26.9mm | spinal_cord=15.5mm
1.2.840.113619.2.278.3.717616.249.1585713639.107,1.2.840.113619.2.278.3.717616.249.1585713639.236.4198401,Arterial,OK,12.0,12.0,12.0,4.0,4.0,1.0,1.0,True,-7.5,1.0,1.8,4.6,7.1,,
1.2.840.113619.2.278.3.717616.249.1585713639.107,1.2.840.113619.2.278.3.717616.249.1585713639.236.4202498,Venous,OK,12.0,12.0,12.0,4.0,4.0,1.0,1.0,True,-7.8,1.5,1.7,3.3,7.1,,
1.2.840.113619.2.278.3.717616.249.1585713641.286,1.2.840.113619.2.278.3.717616.249.1585713641.391.4198401,Arterial,BAD,12.0,12.0,12.0,4.0,4.0,1.0,1.0,True,6.1,2.8,3.0,5.6,8.7,,LARGE_CENTROID_DIST: L3=15.3mm
1.2.840.113619.2.278.3.717616.249.1585713641.286,1.2.840.113619.2.278.3.717616.249.1585713641.391.4202498,Venous,OK,12.0,12.0,12.0,4.0,4.0,1.0,1.0,True,4.8,4.3,2.5,4.1,7.8,,
1.2.840.113619.2.278.3.717616.249.1585713643.237,1.2.840.113619.2.278.3.717616.249.1585713643.322.4198401,Arterial,BAD,12.0,12.0,12.0,4.0,4.0,1.0,1.0,True,1.8,1.2,1.4,2.2,3.4,,LARGE_CENTROID_DIST: gallbladder=16.5mm
1.2.840.113619.2.278.3.717616.249.1585713643.237,1.2.840.113619.2.278.3.717616.249.1585713643.322.4202498,Venous,BAD,12.0,12.0,12.0,4.0,4.0,1.0,1.0,True,1.6,0.4,1.3,1.8,4.2,,LARGE_CENTROID_DIST: gallbladder=28.0mm
1.2.840.113619.2.278.3.717616.249.1585713649.466,1.2.840.113619.2.278.3.717616.249.1585713649.559.4198401,Arterial,BAD,12.0,12.0,12.0,4.0,4.0,1.0,1.0,True,-5.0,3.7,2.3,4.0,8.8,,LARGE_CENTROID_DIST: pancreas=19.0mm | aorta=26.8mm
1.2.840.113619.2.278.3.717616.249.1585713649.466,1.2.840.113619.2.278.3.717616.249.1585713649.559.4202498,Venous,BAD,12.0,12.0,12.0,4.0,4.0,1.0,1.0,True,-4.8,4.0,2.1,4.1,9.3,,LARGE_CENTROID_DIST: pancreas=23.9mm | aorta=24.9mm | IVC=17.7mm
1.2.840.113619.2.278.3.717616.249.1585713650.578,1.2.840.113619.2.278.3.717616.249.1585713650.679.4198401,Arterial,BAD,12.0,12.0,12.0,4.0,4.0,1.0,1.0,True,0.4,3.6,7.8,10.6,14.5,,LARGE_CENTROID_DIST: L1=27.8mm | L2=27.7mm | L3=27.6mm | spinal_cord=17.9mm
1.2.840.113619.2.278.3.717616.249.1585713650.578,1.2.840.113619.2.278.3.717616.249.1585713650.679.4202498,Venous,file_missing,,,,,,,,,,,,,,../ncct_cect/vindr_ds/aligned_volumes/1.2.840.113619.2.278.3.717616.249.1585713650.578/1.2.840.113619.2.278.3.717616.249.1585713650.578_1.2.840.113619.2.278.3.717616.249.1585713650.679.4202498_aligned_seg_reg.nii.gz,
1.2.840.113619.2.278.3.717616.249.1585713650.578,1.2.840.113619.2.278.3.717616.249.1585713651.54.12,Venous,OK,12.0,12.0,12.0,4.0,4.0,1.0,1.0,True,-1.9,1.3,2.8,3.9,3.4,,
1.2.840.113619.2.278.3.717616.249.1585713656.349,1.2.840.113619.2.278.3.717616.249.1585713656.491.4198401,Arterial,BAD,12.0,12.0,12.0,4.0,4.0,1.0,1.0,True,-5.2,1.6,2.8,4.1,5.6,,LARGE_CENTROID_DIST: IVC=15.9mm
1.2.840.113619.2.278.3.717616.249.1585713656.349,1.2.840.113619.2.278.3.717616.249.1585713656.491.4202498,Venous,OK,12.0,12.0,12.0,4.0,4.0,1.0,1.0,True,1.0,1.5,2.7,4.6,2.8,,
1.2.840.113619.2.278.3.717616.249.1585713660.403,1.2.840.113619.2.278.3.717616.249.1585713660.494.4198401,Arterial,BAD,4.0,5.0,4.0,1.0,1.0,1.0,1.0,True,-0.5,0.0,2.7,2.7,1.6,,KABSCH_BONE_TOO_FEW
1.2.840.113619.2.278.3.717616.249.1585713660.403,1.2.840.113619.2.278.3.717616.249.1585713660.494.4202498,Venous,file_missing,,,,,,,,,,,,,,../ncct_cect/vindr_ds/aligned_volumes/1.2.840.113619.2.278.3.717616.249.1585713660.403/1.2.840.113619.2.278.3.717616.249.1585713660.403_1.2.840.113619.2.278.3.717616.249.1585713660.494.4202498_aligned_seg_reg.nii.gz,
1.2.840.113619.2.278.3.717616.249.1585713660.403,1.2.840.113619.2.278.3.717616.249.1585713660.663.12,Venous,BAD,4.0,12.0,4.0,1.0,1.0,1.0,1.0,True,-149.0,0.0,5.4,5.4,96.3,,KABSCH_BONE_TOO_FEW | BAD_Z_OFFSET=-149.0mm | LARGE_CENTROID_DIST: kidney_R=149.0mm | aorta=78.1mm | IVC=77.3mm | spinal_cord=80.7mm
1.2.840.113619.2.278.3.717616.249.1585713663.100,1.2.840.113619.2.278.3.717616.249.1585713663.204.4198401,Arterial,OK,11.0,12.0,11.0,4.0,4.0,1.0,1.0,True,-4.0,1.7,1.6,2.4,4.8,,
1.2.840.113619.2.278.3.717616.249.1585713663.100,1.2.840.113619.2.278.3.717616.249.1585713663.204.4202498,Venous,file_missing,,,,,,,,,,,,,,../ncct_cect/vindr_ds/aligned_volumes/1.2.840.113619.2.278.3.717616.249.1585713663.100/1.2.840.113619.2.278.3.717616.249.1585713663.100_1.2.840.113619.2.278.3.717616.249.1585713663.204.4202498_aligned_seg_reg.nii.gz,
1.2.840.113619.2.278.3.717616.249.1585713663.100,1.2.840.113619.2.278.3.717616.249.1585713663.403.12,Venous,OK,11.0,11.0,11.0,4.0,4.0,1.0,1.0,True,-4.2,2.6,1.3,2.1,3.7,,
1.2.840.113619.2.278.3.717616.249.1585713672.454,1.2.840.113619.2.278.3.717616.249.1585713672.558.4198401,Arterial,OK,12.0,11.0,11.0,4.0,4.0,1.0,1.0,True,-4.4,0.8,1.3,1.9,4.1,,
1.2.840.113619.2.278.3.717616.249.1585713672.454,1.2.840.113619.2.278.3.717616.249.1585713672.558.4202498,Venous,OK,12.0,11.0,11.0,4.0,4.0,1.0,1.0,True,-4.3,0.7,1.7,2.7,3.8,,
1.2.840.113619.2.278.3.717616.249.1585713672.454,1.2.840.113619.2.278.3.717616.249.1585713672.749.11,Arterial,file_missing,,,,,,,,,,,,,,../ncct_cect/vindr_ds/aligned_volumes/1.2.840.113619.2.278.3.717616.249.1585713672.454/1.2.840.113619.2.278.3.717616.249.1585713672.454_1.2.840.113619.2.278.3.717616.249.1585713672.749.11_aligned_seg_reg.nii.gz,
1.2.840.113619.2.278.3.717616.259.1592554882.977,1.2.840.113619.2.278.3.717616.259.1592554883.230.11,Arterial,file_missing,,,,,,,,,,,,,,../ncct_cect/vindr_ds/aligned_volumes/1.2.840.113619.2.278.3.717616.259.1592554882.977/1.2.840.113619.2.278.3.717616.259.1592554882.977_1.2.840.113619.2.278.3.717616.259.1592554883.230.11_aligned_seg_reg.nii.gz,
1.2.840.113619.2.278.3.717616.259.1592554882.977,1.2.840.113619.2.278.3.717616.259.1592554883.67.4198401,Arterial,OK,12.0,12.0,12.0,4.0,4.0,1.0,1.0,True,-7.9,1.4,1.3,2.3,5.9,,
1.2.840.113619.2.278.3.717616.259.1592554882.977,1.2.840.113619.2.278.3.717616.259.1592554883.67.4202498,Venous,OK,12.0,12.0,12.0,4.0,4.0,1.0,1.0,True,-8.1,2.2,0.9,2.1,7.5,,
1.2.840.113619.2.278.3.717616.259.1592554893.267,1.2.840.113619.2.278.3.717616.259.1592554893.374.4198401,Arterial,BAD,12.0,12.0,12.0,4.0,4.0,1.0,1.0,True,-11.0,3.2,6.3,6.8,9.0,,LARGE_CENTROID_DIST: liver=15.5mm | kidney_R=15.7mm | gallbladder=16.1mm | IVC=16.2mm
1.2.840.113619.2.278.3.717616.259.1592554893.267,1.2.840.113619.2.278.3.717616.259.1592554893.374.4202498,Venous,OK,12.0,12.0,12.0,4.0,4.0,1.0,1.0,True,-5.5,2.5,7.3,9.0,6.5,,
1.2.840.113619.2.278.3.717616.259.1592554897.97,1.2.840.113619.2.278.3.717616.259.1592554897.196.4198401,Arterial,BAD,12.0,12.0,12.0,4.0,4.0,1.0,1.0,True,12.8,1.3,1.7,1.9,11.9,,LARGE_CENTROID_DIST: gallbladder=15.7mm
1.2.840.113619.2.278.3.717616.259.1592554897.97,1.2.840.113619.2.278.3.717616.259.1592554897.196.4202498,Venous,BAD,12.0,12.0,12.0,4.0,4.0,1.0,1.0,True,13.6,1.4,1.8,2.0,13.2,,LARGE_CENTROID_DIST: liver=15.6mm | gallbladder=19.3mm
1.2.840.113619.2.278.3.717616.259.1592554905.422,1.2.840.113619.2.278.3.717616.259.1592554905.521.4198401,Arterial,OK,12.0,12.0,12.0,4.0,4.0,1.0,1.0,True,10.3,3.1,3.9,8.4,7.7,,
1.2.840.113619.2.278.3.717616.259.1592554905.422,1.2.840.113619.2.278.3.717616.259.1592554905.521.4202498,Venous,BAD,12.0,12.0,12.0,4.0,4.0,1.0,1.0,True,10.1,2.8,4.6,7.0,8.4,,LARGE_CENTROID_DIST: liver=15.5mm | gallbladder=22.9mm
1.2.840.113619.2.278.3.717616.259.1592554905.716,1.2.840.113619.2.278.3.717616.259.1592554905.835.4198401,Arterial,BAD,12.0,12.0,12.0,4.0,4.0,1.0,1.0,True,28.9,0.7,3.0,5.3,28.0,,LARGE_CENTROID_DIST: liver=28.7mm | spleen=28.5mm | kidney_L=30.0mm | kidney_R=29.2mm | pancreas=29.8mm | gallbladder=27.4mm | IVC=24.7mm | L1=36.4mm | L2=36.4mm | L3=36.6mm | spinal_cord=20.9mm
1.2.840.113619.2.278.3.717616.259.1592554905.716,1.2.840.113619.2.278.3.717616.259.1592554905.835.4202498,Venous,BAD,12.0,12.0,12.0,4.0,4.0,1.0,1.0,True,28.7,1.3,4.1,6.6,27.8,,LARGE_CENTROID_DIST: liver=30.2mm | spleen=27.2mm | kidney_L=29.4mm | kidney_R=29.4mm | pancreas=29.3mm | gallbladder=30.0mm | IVC=33.1mm | L1=33.7mm | L2=33.7mm | L3=33.8mm | spinal_cord=19.1mm
1.2.840.113619.2.278.3.717616.259.1592554911.88,1.2.840.113619.2.278.3.717616.259.1592554911.194.4198401,Arterial,file_missing,,,,,,,,,,,,,,../ncct_cect/vindr_ds/aligned_volumes/1.2.840.113619.2.278.3.717616.259.1592554911.88/1.2.840.113619.2.278.3.717616.259.1592554911.88_1.2.840.113619.2.278.3.717616.259.1592554911.194.4198401_aligned_seg_reg.nii.gz,
1.2.840.113619.2.278.3.717616.259.1592554911.88,1.2.840.113619.2.278.3.717616.259.1592554911.194.4202498,Venous,OK,9.0,9.0,9.0,4.0,2.0,1.0,1.0,True,-7.8,0.6,4.3,5.8,7.9,,
1.2.840.113619.2.278.3.717616.259.1592554911.88,1.2.840.113619.2.278.3.717616.259.1592554911.387.11,Arterial,BAD,9.0,12.0,9.0,4.0,2.0,1.0,1.0,True,-183.3,8.5,6.8,10.1,150.5,,BAD_Z_OFFSET=-183.3mm | LARGE_CENTROID_DIST: kidney_L=191.8mm | kidney_R=175.1mm | pancreas=165.9mm | aorta=67.1mm | IVC=107.8mm | L1=179.7mm | L2=199.8mm | L3=204.0mm | spinal_cord=63.4mm
1.2.840.113619.2.278.3.717616.259.1592554916.256,1.2.840.113619.2.278.3.717616.259.1592554916.367.4198401,Arterial,BAD,12.0,12.0,12.0,4.0,4.0,1.0,1.0,True,-27.3,0.5,3.3,3.9,24.8,,LARGE_CENTROID_DIST: liver=27.8mm | spleen=28.2mm | kidney_L=27.3mm | kidney_R=26.9mm | pancreas=28.9mm | gallbladder=31.5mm | IVC=30.2mm | L1=23.8mm | L2=23.9mm | L3=23.8mm | spinal_cord=15.3mm
1.2.840.113619.2.278.3.717616.259.1592554916.256,1.2.840.113619.2.278.3.717616.259.1592554916.367.4202498,Venous,BAD,12.0,12.0,12.0,4.0,4.0,1.0,1.0,True,-21.7,1.2,1.9,3.4,20.1,,LARGE_CENTROID_DIST: liver=22.0mm | spleen=23.4mm | kidney_L=20.0mm | kidney_R=21.6mm | pancreas=23.2mm | gallbladder=25.7mm | IVC=21.7mm | L1=19.9mm | L2=20.0mm | L3=20.2mm
1.2.840.113619.2.278.3.717616.259.1592554917.92,1.2.840.113619.2.278.3.717616.259.1592554917.186.4198401,Arterial,BAD,12.0,12.0,12.0,4.0,4.0,1.0,1.0,True,-14.7,5.5,13.2,20.6,26.4,,LARGE_CENTROID_DIST: liver=19.0mm | spleen=25.3mm | kidney_L=19.3mm | kidney_R=21.5mm | pancreas=18.2mm | gallbladder=22.8mm | aorta=19.3mm | IVC=17.8mm | L1=41.5mm | L2=41.2mm | L3=41.3mm | spinal_cord=29.7mm
1.2.840.113619.2.278.3.717616.259.1592554917.92,1.2.840.113619.2.278.3.717616.259.1592554917.186.4202498,Venous,OK,12.0,12.0,12.0,4.0,4.0,1.0,1.0,True,-7.1,1.4,1.1,2.3,6.3,,
1.2.840.113619.2.278.3.717616.259.1592554922.726,1.2.840.113619.2.278.3.717616.259.1592554922.850.4198401,Arterial,BAD,12.0,12.0,12.0,4.0,4.0,1.0,1.0,True,10.0,1.7,5.9,8.0,11.8,,LARGE_CENTROID_DIST: L1=15.4mm | L2=15.5mm | L3=15.5mm
1.2.840.113619.2.278.3.717616.259.1592554922.726,1.2.840.113619.2.278.3.717616.259.1592554922.850.4202498,Venous,OK,12.0,12.0,12.0,4.0,4.0,1.0,1.0,True,9.8,2.2,7.7,11.0,11.7,,
1.2.840.113619.2.278.3.717616.259.1592554936.606,1.2.840.113619.2.278.3.717616.259.1592554936.693.4198401,Arterial,OK,12.0,12.0,12.0,4.0,4.0,1.0,1.0,True,2.1,0.9,1.6,2.6,3.0,,
1.2.840.113619.2.278.3.717616.259.1592554936.606,1.2.840.113619.2.278.3.717616.259.1592554936.693.4202498,Venous,BAD,12.0,12.0,12.0,4.0,4.0,1.0,1.0,True,16.6,1.5,1.8,2.9,14.6,,LARGE_CENTROID_DIST: liver=18.5mm | spleen=17.8mm | kidney_R=16.1mm | pancreas=15.3mm | gallbladder=21.7mm | L1=15.6mm
